ID,t,d0_s1,impr,warm,comp,valence,statval,statnum,statchar,Itemtype,x1,x2,x3,x4,x5,x6,x7,x8,itemnum,Meanval1,Meanval2
196,4,1,2.54,1.69,2.16,pos7,1,7,COMS3,2,-1,1,1,1,1,0,0,0,3,5.9,5.96
196,5,1,2.41,0.46,2.01,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,-1,4,2.82,2.59
196,6,1,-0.44,-0.41,-0.24,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,-1,1,2.41,2.13
196,7,1,0.56,-0.41,0.84,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
196,8,1,-1.67,-1.3,-1.41,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,1,4,2.66,2.42
196,9,1,-2.13,-1.93,-1.94,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,1,1,3.01,2.81
196,10,1,-3,-1.93,-2.76,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,0,2,2.91,2.64
196,11,1,2.18,1.54,1.48,pos1,1,1,KS1,1,-1,1,-1,0,0,0,0,0,1,6,6.09
196,12,1,0.1,-0.03,0.13,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
196,13,1,2.38,2.34,2.41,pos4,1,4,KS4,1,-1,1,-1,0,0,0,0,0,4,5.78,5.85
196,14,1,2.38,2.34,2.41,pos10,1,10,ITS2,3,-1,1,1,-1,-1,0,0,0,2,6.21,6.4
196,15,1,-2.76,-2.57,-2.7,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,-1,3,2.34,2.04
196,16,1,1.65,1.32,2.05,pos12,1,12,ITS4,3,-1,1,1,-1,-1,0,0,0,4,6.19,6.32
196,17,1,-2.69,-1.64,-2.68,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,0,1,2.09,1.79
196,18,1,0.23,0.23,0.41,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
196,19,1,-1.41,-1.24,-1.45,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,0,3,2.77,2.63
196,20,1,1.91,2.26,2.22,pos2,1,2,KS2,1,-1,1,-1,0,0,0,0,0,2,6.02,6.15
196,21,1,-2.86,-2.42,-2.71,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,0,4,2.51,2.27
196,22,1,-2.86,-2.42,-2.71,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,0,3,2.4,2.13
196,23,1,-2.86,-2.42,-2.71,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,-1,2,2.32,2.05
196,24,1,-2.86,-2.42,-2.71,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,0,1,2.38,2.08
196,25,1,1.87,1.59,2.01,pos3,1,3,KS3,1,-1,1,-1,0,0,0,0,0,3,5.99,6.09
196,26,1,0.1,0.02,0.04,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
196,27,1,-2.49,-2.39,-2.47,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,1,3,2.69,2.38
196,28,1,-2.49,-2.39,-2.47,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,0,4,2.59,2.31
196,29,1,0.28,-0.34,0.1,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
196,30,1,2.38,2.1,2.27,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
196,31,1,3,2.86,2.99,pos14,1,14,CONS2,4,-1,1,-1,0,0,0,0,0,2,6.07,6.13
196,32,1,2.51,2.78,2.32,pos6,1,6,COMS2,2,-1,1,1,1,1,0,0,0,2,6.12,6.23
196,33,1,2.51,2.78,2.32,pos9,1,9,ITS1,3,-1,1,1,-1,-1,0,0,0,1,5.87,5.96
196,34,1,2.51,2.78,2.32,pos5,1,5,COMS1,2,-1,1,1,1,1,0,0,0,1,6.02,6.14
196,35,1,-2.08,-2.29,-2.18,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,1,2,2.8,2.59
196,36,1,-2.08,-2.29,-2.18,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,0,2,2.37,2.08
196,37,1,0.02,0.28,0.08,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
196,38,1,2.66,2.96,2.77,pos11,1,11,ITS3,3,-1,1,1,-1,-1,0,0,0,3,6.03,6.23
196,39,1,0.11,-0.11,0.2,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
196,40,1,-1.69,-1.72,-1.67,pos13,1,13,CONS1,4,-1,1,-1,0,0,0,0,0,1,5.93,6.03
197,1,1,3,3,3,pos1,1,1,KS1,1,-1,1,-1,0,0,0,0,0,1,6,6.09
197,2,1,3,3,3,pos3,1,3,KS3,1,-1,1,-1,0,0,0,0,0,3,5.99,6.09
197,3,1,1.01,1.03,1.01,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,0,2,2.91,2.64
197,4,1,3,3,3,pos14,1,14,CONS2,4,-1,1,-1,0,0,0,0,0,2,6.07,6.13
197,5,1,-1.01,-3,0,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,0,3,2.77,2.63
197,6,1,-1.01,-3,0,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,-1,4,2.82,2.59
197,7,1,-2,-3,0,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,1,3,2.69,2.38
197,8,1,-3,0,-2,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,0,4,2.59,2.31
197,9,1,-1,1.01,-1,pos16,1,16,CONS4,4,-1,1,-1,0,0,0,0,0,4,6.01,6.06
197,10,1,-2.1,-1.1,-3,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,0,1,2.38,2.08
197,11,1,1.94,1.88,-0.5,pos11,1,11,ITS3,3,-1,1,1,-1,-1,0,0,0,3,6.03,6.23
197,12,1,3,2.75,1.55,pos7,1,7,COMS3,2,-1,1,1,1,1,0,0,0,3,5.9,5.96
197,13,1,1.76,0.32,2.31,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,1,2,2.8,2.59
197,14,1,3,2.18,3,pos13,1,13,CONS1,4,-1,1,-1,0,0,0,0,0,1,5.93,6.03
197,15,1,2.05,-0.74,0.87,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,0,2,2.37,2.08
197,16,1,-1.09,-1.72,0,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,0,4,2.51,2.27
197,17,1,3,1.88,0.99,pos9,1,9,ITS1,3,-1,1,1,-1,-1,0,0,0,1,5.87,5.96
197,18,1,3,3,3,pos12,1,12,ITS4,3,-1,1,1,-1,-1,0,0,0,4,6.19,6.32
197,19,1,0,0,0,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
197,20,1,0,-0.99,0,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
197,21,1,3,2.03,3,pos10,1,10,ITS2,3,-1,1,1,-1,-1,0,0,0,2,6.21,6.4
197,22,1,-2.09,-3,0,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,1,4,2.66,2.42
197,23,1,0,0,0,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
197,24,1,0,0,0,pos5,1,5,COMS1,2,-1,1,1,1,1,0,0,0,1,6.02,6.14
197,25,1,-3,-2.07,-3,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,0,3,2.4,2.13
197,26,1,0,0,0,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
197,27,1,0.99,0.99,2.01,pos2,1,2,KS2,1,-1,1,-1,0,0,0,0,0,2,6.02,6.15
197,28,1,2.09,3,2.01,pos6,1,6,COMS2,2,-1,1,1,1,1,0,0,0,2,6.12,6.23
197,29,1,-3,-2.65,-2.65,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,-1,1,2.41,2.13
197,30,1,-3,-3,-3,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,0,1,2.09,1.79
197,31,1,1.82,2.26,3,pos8,1,8,COMS4,2,-1,1,1,1,1,0,0,0,4,5.87,5.95
197,32,1,-3,-3,-3,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,-1,2,2.32,2.05
197,33,1,0,0,0,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
197,34,1,-0.81,1.01,-1.19,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,1,1,3.01,2.81
197,35,1,3,3,3,pos15,1,15,CONS3,4,-1,1,-1,0,0,0,0,0,3,6.2,6.31
197,36,1,0,0,0,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
197,37,1,0,0,0,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
197,38,1,-3,-3,-3,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,-1,3,2.34,2.04
197,39,1,0,0,0,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
197,40,1,2.43,1.56,3,pos4,1,4,KS4,1,-1,1,-1,0,0,0,0,0,4,5.78,5.85
198,1,1,-1.25,-1.06,-1.47,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,0,4,2.51,2.27
198,2,1,1.94,1.68,1.71,pos5,1,5,COMS1,2,-1,1,1,1,1,0,0,0,1,6.02,6.14
198,3,1,0.69,0.38,0.44,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
198,4,1,1.09,2.18,-0.57,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
198,5,1,2.04,2.1,2.1,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
198,6,1,0.1,-2.19,2.85,pos13,1,13,CONS1,4,-1,1,-1,0,0,0,0,0,1,5.93,6.03
198,7,1,1.12,-0.01,2.85,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
198,8,1,2.4,0.99,-1.5,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
198,9,1,0.74,-1.23,2.7,pos3,1,3,KS3,1,-1,1,-1,0,0,0,0,0,3,5.99,6.09
198,10,1,-3,-2.99,-0.01,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,1,3,2.69,2.38
198,11,1,1.11,1.35,2.25,pos11,1,11,ITS3,3,-1,1,1,-1,-1,0,0,0,3,6.03,6.23
198,12,1,1.11,-1.92,2.25,pos8,1,8,COMS4,2,-1,1,1,1,1,0,0,0,4,5.87,5.95
198,13,1,1.94,-1.92,2.94,pos4,1,4,KS4,1,-1,1,-1,0,0,0,0,0,4,5.78,5.85
198,14,1,-2.91,-0.44,-3,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,0,1,2.38,2.08
198,15,1,-2.91,-3,-3,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,0,1,2.09,1.79
198,16,1,1.42,-0.18,0,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,0,2,2.37,2.08
198,17,1,2.92,2.57,2.92,pos10,1,10,ITS2,3,-1,1,1,-1,-1,0,0,0,2,6.21,6.4
198,18,1,1.66,-2.13,2.92,pos1,1,1,KS1,1,-1,1,-1,0,0,0,0,0,1,6,6.09
198,19,1,1.09,0.18,-2.16,pos7,1,7,COMS3,2,-1,1,1,1,1,0,0,0,3,5.9,5.96
198,20,1,-2.08,-3,-0.23,pos15,1,15,CONS3,4,-1,1,-1,0,0,0,0,0,3,6.2,6.31
198,21,1,1.91,-0.5,1.58,pos16,1,16,CONS4,4,-1,1,-1,0,0,0,0,0,4,6.01,6.06
198,22,1,3,-0.5,3,pos14,1,14,CONS2,4,-1,1,-1,0,0,0,0,0,2,6.07,6.13
198,23,1,3,3,3,pos12,1,12,ITS4,3,-1,1,1,-1,-1,0,0,0,4,6.19,6.32
198,24,1,3,3,3,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
198,25,1,-0.35,-0.19,-0.32,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
198,26,1,-1.5,-1.57,-1.61,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,0,3,2.77,2.63
198,27,1,3,0.28,3,pos2,1,2,KS2,1,-1,1,-1,0,0,0,0,0,2,6.02,6.15
198,28,1,-1.37,-2.02,-2.15,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,1,4,2.66,2.42
198,29,1,-2.41,-2.02,-0.01,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,-1,4,2.82,2.59
198,30,1,-2.41,-0.17,-2.83,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,0,4,2.59,2.31
198,31,1,-2.41,-2.91,-2.83,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,-1,3,2.34,2.04
198,32,1,-2.41,-2.91,-2.83,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,-1,2,2.32,2.05
198,33,1,2.43,1.87,-0.06,pos6,1,6,COMS2,2,-1,1,1,1,1,0,0,0,2,6.12,6.23
198,34,1,0.06,-0.76,-0.06,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
198,35,1,-2.98,-2.88,-2.94,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,1,2,2.8,2.59
198,36,1,-2.06,-2.88,0.05,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,0,2,2.91,2.64
198,37,1,2.65,2.62,2.68,pos9,1,9,ITS1,3,-1,1,1,-1,-1,0,0,0,1,5.87,5.96
198,38,1,-2.99,-2.95,-2.99,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,0,3,2.4,2.13
198,39,1,-2.99,-2.95,-2.99,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,1,1,3.01,2.81
198,40,1,-2.99,-2.95,-2.99,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,-1,1,2.41,2.13
199,1,1,3,3,3,pos14,1,14,CONS2,4,-1,1,-1,0,0,0,0,0,2,6.07,6.13
199,2,1,-2.01,-2.05,0.02,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,1,4,2.66,2.42
199,3,1,3,3,1.06,pos10,1,10,ITS2,3,-1,1,1,-1,-1,0,0,0,2,6.21,6.4
199,4,1,3,3,0.02,pos5,1,5,COMS1,2,-1,1,1,1,1,0,0,0,1,6.02,6.14
199,5,1,-3,-2.09,-1,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,0,3,2.4,2.13
199,6,1,-3,-3,-1.04,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,0,4,2.51,2.27
199,7,1,0.01,-1.04,0.01,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,1,2,2.8,2.59
199,8,1,-3,-3,-2.02,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,-1,3,2.34,2.04
199,9,1,-2.01,-1.04,-0.99,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,-1,2,2.32,2.05
199,10,1,0.01,0,-0.02,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
199,11,1,0.01,0,-0.02,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
199,12,1,3,2.05,3,pos3,1,3,KS3,1,-1,1,-1,0,0,0,0,0,3,5.99,6.09
199,13,1,-2.02,-1.67,-1.01,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,-1,1,2.41,2.13
199,14,1,3,3,2.03,pos16,1,16,CONS4,4,-1,1,-1,0,0,0,0,0,4,6.01,6.06
199,15,1,3,3,2.03,pos2,1,2,KS2,1,-1,1,-1,0,0,0,0,0,2,6.02,6.15
199,16,1,3,3,3,pos4,1,4,KS4,1,-1,1,-1,0,0,0,0,0,4,5.78,5.85
199,17,1,-0.48,-0.01,-0.03,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,0,2,2.91,2.64
199,18,1,-3,-1.01,-0.03,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,1,3,2.69,2.38
199,19,1,0,0,-0.03,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
199,20,1,3,1.02,1.01,pos15,1,15,CONS3,4,-1,1,-1,0,0,0,0,0,3,6.2,6.31
199,21,1,-3,-1.04,-1.53,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,0,1,2.38,2.08
199,22,1,3,2.27,-0.01,pos9,1,9,ITS1,3,-1,1,1,-1,-1,0,0,0,1,5.87,5.96
199,23,1,0,0,-0.01,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
199,24,1,0,0,-0.01,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,1,1,3.01,2.81
199,25,1,0,0.01,0,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
199,26,1,3,3,2,pos11,1,11,ITS3,3,-1,1,1,-1,-1,0,0,0,3,6.03,6.23
199,27,1,3,3,3,pos8,1,8,COMS4,2,-1,1,1,1,1,0,0,0,4,5.87,5.95
199,28,1,3,1.5,2.1,pos7,1,7,COMS3,2,-1,1,1,1,1,0,0,0,3,5.9,5.96
199,29,1,3,1.5,0,pos13,1,13,CONS1,4,-1,1,-1,0,0,0,0,0,1,5.93,6.03
199,30,1,-3,-3,-1.04,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,0,1,2.09,1.79
199,31,1,-3,-3,-3,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,0,4,2.59,2.31
199,32,1,-3,-1.04,-1.03,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,0,3,2.77,2.63
199,33,1,0,0.01,0.01,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
199,34,1,3,3,1.33,pos12,1,12,ITS4,3,-1,1,1,-1,-1,0,0,0,4,6.19,6.32
199,35,1,-3,-3,-1.13,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,0,2,2.37,2.08
199,36,1,3,1.91,2.14,pos1,1,1,KS1,1,-1,1,-1,0,0,0,0,0,1,6,6.09
199,37,1,3,1.91,-0.03,pos6,1,6,COMS2,2,-1,1,1,1,1,0,0,0,2,6.12,6.23
199,38,1,0,0,-0.03,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
199,39,1,-2.05,-2.05,0,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,-1,4,2.82,2.59
199,40,1,0,0,0,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
200,1,1,2.49,0.49,2.51,pos3,1,3,KS3,1,-1,1,-1,0,0,0,0,0,3,5.99,6.09
200,2,1,-0.3,-0.52,-1.53,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,1,4,2.66,2.42
200,3,1,0.52,0.6,0.41,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
200,4,1,-1.32,-0.27,-2.34,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,1,2,2.8,2.59
200,5,1,1.93,2.57,-2.34,pos6,1,6,COMS2,2,-1,1,1,1,1,0,0,0,2,6.12,6.23
200,6,1,-1.49,-0.61,-2.97,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,-1,3,2.34,2.04
200,7,1,-1.16,-0.61,-0.52,pos4,1,4,KS4,1,-1,1,-1,0,0,0,0,0,4,5.78,5.85
200,8,1,1.06,-0.61,1.47,pos16,1,16,CONS4,4,-1,1,-1,0,0,0,0,0,4,6.01,6.06
200,9,1,-0.57,-0.02,0.52,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,0,1,2.09,1.79
200,10,1,-2.6,1.27,-1.45,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,-1,1,2.41,2.13
200,11,1,0.64,1.27,1.33,pos11,1,11,ITS3,3,-1,1,1,-1,-1,0,0,0,3,6.03,6.23
200,12,1,-1.75,0.12,-0.35,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,-1,2,2.32,2.05
200,13,1,0.8,-0.14,2.08,pos9,1,9,ITS1,3,-1,1,1,-1,-1,0,0,0,1,5.87,5.96
200,14,1,0.8,-0.14,1.98,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
200,15,1,-1.45,-0.14,-2.31,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,0,4,2.59,2.31
200,16,1,0.99,-0.14,1.51,pos7,1,7,COMS3,2,-1,1,1,1,1,0,0,0,3,5.9,5.96
200,17,1,0.99,-0.14,1.51,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
200,18,1,0.99,-0.14,1.74,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
200,19,1,0.99,-0.14,1.74,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
200,20,1,-0.97,-0.14,-1.12,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,0,3,2.4,2.13
200,21,1,1.93,-0.14,0.98,pos2,1,2,KS2,1,-1,1,-1,0,0,0,0,0,2,6.02,6.15
200,22,1,-0.07,-0.05,-0.06,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
200,23,1,-1.01,-0.65,-0.43,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,0,4,2.51,2.27
200,24,1,-1.01,-0.65,-0.43,pos8,1,8,COMS4,2,-1,1,1,1,1,0,0,0,4,5.87,5.95
200,25,1,-1.27,1.24,-1.26,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,0,3,2.77,2.63
200,26,1,-1.27,-1.13,-2.74,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,0,1,2.38,2.08
200,27,1,1.32,0.21,2.59,pos12,1,12,ITS4,3,-1,1,1,-1,-1,0,0,0,4,6.19,6.32
200,28,1,2.95,0.21,2.59,pos15,1,15,CONS3,4,-1,1,-1,0,0,0,0,0,3,6.2,6.31
200,29,1,1.94,0.21,2.59,pos13,1,13,CONS1,4,-1,1,-1,0,0,0,0,0,1,5.93,6.03
200,30,1,-1.4,0.21,-2.37,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,1,1,3.01,2.81
200,31,1,-1.88,0.21,-2.37,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,-1,4,2.82,2.59
200,32,1,1.37,0.21,2,pos5,1,5,COMS1,2,-1,1,1,1,1,0,0,0,1,6.02,6.14
200,33,1,1.37,0.21,2,pos14,1,14,CONS2,4,-1,1,-1,0,0,0,0,0,2,6.07,6.13
200,34,1,1.37,0.21,2,pos1,1,1,KS1,1,-1,1,-1,0,0,0,0,0,1,6,6.09
200,35,1,-0.06,0.06,0.01,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
200,36,1,1.23,0.06,0.46,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,0,2,2.37,2.08
200,37,1,2.41,0.06,2.63,pos10,1,10,ITS2,3,-1,1,1,-1,-1,0,0,0,2,6.21,6.4
200,38,1,-1.34,-2.69,2.63,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,1,3,2.69,2.38
200,39,1,0.01,0.05,0.03,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
200,40,1,-1.61,0.05,-2.05,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,0,2,2.91,2.64
201,1,1,3,2.44,2.1,pos10,1,10,ITS2,3,-1,1,1,-1,-1,0,0,0,2,6.21,6.4
201,2,1,3,2.44,2.1,pos8,1,8,COMS4,2,-1,1,1,1,1,0,0,0,4,5.87,5.95
201,3,1,3,2.76,3,pos14,1,14,CONS2,4,-1,1,-1,0,0,0,0,0,2,6.07,6.13
201,4,1,0,1.34,1.59,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
201,5,1,1.68,1.13,2.4,pos1,1,1,KS1,1,-1,1,-1,0,0,0,0,0,1,6,6.09
201,6,1,-1.06,0,-0.67,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,0,3,2.4,2.13
201,7,1,-1.87,-0.72,-2.44,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,0,2,2.37,2.08
201,8,1,1.84,1.76,2.54,pos15,1,15,CONS3,4,-1,1,-1,0,0,0,0,0,3,6.2,6.31
201,9,1,2.37,2.16,2.54,pos7,1,7,COMS3,2,-1,1,1,1,1,0,0,0,3,5.9,5.96
201,10,1,0,0,0.75,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
201,11,1,1.61,2.23,2.19,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
201,12,1,-2.54,-2.7,-2.32,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,1,3,2.69,2.38
201,13,1,-2.77,-2.77,-2.21,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,-1,2,2.32,2.05
201,14,1,-3,-2.81,-2.51,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,0,2,2.91,2.64
201,15,1,0,-0.01,0.42,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
201,16,1,-2.09,-2.53,-1.68,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,1,4,2.66,2.42
201,17,1,2.25,1.22,2.65,pos3,1,3,KS3,1,-1,1,-1,0,0,0,0,0,3,5.99,6.09
201,18,1,-3,-2.43,-2.57,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,-1,1,2.41,2.13
201,19,1,2.26,1.58,2.48,pos13,1,13,CONS1,4,-1,1,-1,0,0,0,0,0,1,5.93,6.03
201,20,1,-2.75,-1.83,-2.43,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,0,4,2.59,2.31
201,21,1,2.93,2.86,2.87,pos16,1,16,CONS4,4,-1,1,-1,0,0,0,0,0,4,6.01,6.06
201,22,1,-2.88,-2.55,-3,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,0,1,2.38,2.08
201,23,1,2.89,2.88,2.78,pos12,1,12,ITS4,3,-1,1,1,-1,-1,0,0,0,4,6.19,6.32
201,24,1,2.89,2.88,2.78,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
201,25,1,2.48,2.9,1.72,pos9,1,9,ITS1,3,-1,1,1,-1,-1,0,0,0,1,5.87,5.96
201,26,1,0.04,0.03,0.03,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
201,27,1,2.65,2.32,2.47,pos2,1,2,KS2,1,-1,1,-1,0,0,0,0,0,2,6.02,6.15
201,28,1,0.01,0.03,0.04,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
201,29,1,-2.2,-2.44,-2.76,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,0,3,2.77,2.63
201,30,1,2.6,1.94,-1.43,pos11,1,11,ITS3,3,-1,1,1,-1,-1,0,0,0,3,6.03,6.23
201,31,1,2.62,2.19,0.74,pos5,1,5,COMS1,2,-1,1,1,1,1,0,0,0,1,6.02,6.14
