ID,t,d0_s1,impr,warm,comp,statval,statnum,itemtype,x1,x2,x3,x4,x5,x6,x7,x8,itemnum,Meanval1,Meanval2
171,2,1,1.36,-0.57,1.81,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.59,2.31
171,3,1,1.56,0.17,1.44,1,12,3,-1,1,1,-1,0,0,0,0,4,6.19,6.32
171,4,1,1.93,1.06,1.44,1,3,1,-1,1,-1,0,1,0,0,0,3,5.99,6.09
171,5,1,1.93,1.06,1.77,1,5,2,-1,1,1,1,0,0,0,0,1,6.02,6.14
171,6,1,1.64,0.74,1.77,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.4,2.13
171,7,1,1.8,1.08,2.09,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.2,6.31
171,8,1,2,1.61,2.24,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.07,6.13
171,9,1,2,1.51,2.24,1,11,3,-1,1,1,-1,0,0,0,0,3,6.03,6.23
171,10,1,2,1.51,2.24,0,6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
171,11,1,1.87,1.4,2.11,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.91,2.64
171,12,1,1.87,1.4,2.11,0,3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
171,13,1,1.67,1.4,1.69,-1,5,6,-1,-1,0,0,0,1,1,0,1,3.01,2.81
171,14,1,2.02,1.81,1.83,1,8,2,-1,1,1,1,0,0,0,0,4,5.87,5.95
171,15,1,2,1.81,1.83,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.82,2.59
171,16,1,1.77,1.81,1.49,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.77,2.63
171,17,1,1.77,1.81,1.49,0,8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
171,18,1,1.77,1.81,1.49,0,2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
171,19,1,-0.08,-0.24,-0.08,-1,11,7,-1,-1,0,0,0,1,-1,0,3,2.34,2.04
171,20,1,-1.54,-1.94,-1.18,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.41,2.13
171,21,1,-1.38,-1.75,-1.18,1,7,2,-1,1,1,1,0,0,0,0,3,5.9,5.96
171,22,1,-2.12,-1.75,-2.03,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.69,2.38
171,23,1,-2.12,-1.75,-2.03,0,5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
171,24,1,-2.12,-1.75,-2.03,0,1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
171,25,1,-1.57,-1.5,-1.61,1,6,2,-1,1,1,1,0,0,0,0,2,6.12,6.23
171,26,1,-1.36,-1.34,-1.21,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.93,6.03
171,27,1,-2.74,-2.74,-2.88,-1,1,5,-1,-1,0,0,0,-1,0,1,1,2.09,1.79
171,28,1,-2.74,-2.74,-2.88,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.8,2.59
171,29,1,-2.74,-2.74,-2.94,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.66,2.42
171,30,1,-2.74,-2.62,-2.94,1,2,1,-1,1,-1,0,1,0,0,0,2,6.02,6.15
171,31,1,-2.74,-2.63,-2.94,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.85
171,32,1,-2.74,-2.57,-2.94,1,16,4,-1,1,-1,0,-1,0,0,0,4,6.01,6.06
171,33,1,-2.74,-2.76,-2.94,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.51,2.27
171,34,1,-2.89,-2.76,-2.99,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.37,2.08
171,35,1,-2.83,-2.76,-2.73,1,10,3,-1,1,1,-1,0,0,0,0,2,6.21,6.4
171,36,1,-2.83,-2.91,-2.85,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.38,2.08
171,37,1,-2.83,-2.91,-2.85,0,4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
171,38,1,-2.92,-2.91,-2.92,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.32,2.05
171,39,1,-2.92,-2.91,-2.92,1,1,1,-1,1,-1,0,1,0,0,0,1,6,6.09
171,40,1,-2.92,-2.91,-2.92,0,7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
172,1,1,2.48,1.55,1.52,0,8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
172,2,1,2.09,1.55,1.52,0,6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
172,3,1,2.6,2.22,2.16,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.37,2.08
172,4,1,3,2.6,2.54,1,7,2,-1,1,1,1,0,0,0,0,3,5.9,5.96
172,5,1,-3,-1.96,-0.94,-1,1,5,-1,-1,0,0,0,-1,0,1,1,2.09,1.79
172,6,1,2.49,2.05,2.02,1,8,2,-1,1,1,1,0,0,0,0,4,5.87,5.95
172,7,1,2.04,2.05,2.14,0,3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
172,8,1,2.12,2.05,2.14,0,5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
172,9,1,2.65,2.05,2.14,1,11,3,-1,1,1,-1,0,0,0,0,3,6.03,6.23
172,10,1,-2.89,-2.67,-1.99,-1,11,7,-1,-1,0,0,0,1,-1,0,3,2.34,2.04
172,11,1,0.04,1.03,1.14,0,7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
172,12,1,2.49,2.51,2.46,1,2,1,-1,1,-1,0,1,0,0,0,2,6.02,6.15
172,13,1,-0.04,1.04,1.06,0,2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
172,14,1,1.52,1.04,1.06,1,16,4,-1,1,-1,0,-1,0,0,0,4,6.01,6.06
172,15,1,-1.61,-0.97,-1.04,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.59,2.31
172,16,1,1.12,1.07,1.08,1,3,1,-1,1,-1,0,1,0,0,0,3,5.99,6.09
172,17,1,2.43,2.08,2.07,1,10,3,-1,1,1,-1,0,0,0,0,2,6.21,6.4
172,18,1,1.63,1.56,1.4,1,1,1,-1,1,-1,0,1,0,0,0,1,6,6.09
172,19,1,-2.03,-0.89,-2.15,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.69,2.38
172,20,1,1.05,1.07,1.08,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.93,6.03
172,21,1,1.59,2.13,2.06,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.07,6.13
172,22,1,3,2.61,2.88,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.2,6.31
172,23,1,1.6,0.99,1.14,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.66,2.42
172,24,1,-1.97,-1.51,-0.88,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.91,2.64
172,25,1,0.09,0.04,1.04,0,4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
172,26,1,-2,-1.47,-2.13,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.38,2.08
172,27,1,1.06,1.02,1,0,1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
172,28,1,-0.72,-0.96,-0.96,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.4,2.13
172,29,1,-1.91,-0.96,-1.9,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.77,2.63
172,30,1,-2.48,-1.48,-1.9,-1,5,6,-1,-1,0,0,0,1,1,0,1,3.01,2.81
172,31,1,-2.48,-1.48,-2.47,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.8,2.59
172,32,1,-2.48,-2.27,-2.47,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.82,2.59
172,33,1,-1.58,-1.4,-2.03,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.41,2.13
172,34,1,-2.01,-1.93,-2.42,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.51,2.27
172,35,1,0.07,0.02,0,1,6,2,-1,1,1,1,0,0,0,0,2,6.12,6.23
172,36,1,2.57,2.12,2.06,1,12,3,-1,1,1,-1,0,0,0,0,4,6.19,6.32
172,37,1,1.1,1.03,0.9,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.85
172,38,1,-2.16,-2.08,-2.4,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.32,2.05
172,39,1,0.95,0.95,0.99,1,9,3,-1,1,1,-1,0,0,0,0,1,5.87,5.96
172,40,1,2.9,2.11,3,1,5,2,-1,1,1,1,0,0,0,0,1,6.02,6.14
173,1,1,3,3,3,1,16,4,-1,1,-1,0,-1,0,0,0,4,6.01,6.06
173,2,1,3,3,3,1,10,3,-1,1,1,-1,0,0,0,0,2,6.21,6.4
173,3,1,3,3,3,1,7,2,-1,1,1,1,0,0,0,0,3,5.9,5.96
173,4,1,-0.01,0.03,0.03,0,5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
173,5,1,3,3,3,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.07,6.13
173,6,1,-2.04,-2.99,-2.01,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.59,2.31
173,7,1,-2.99,-2.99,-2.98,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.77,2.63
173,8,1,-2.99,-2.99,-2.98,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.66,2.42
173,9,1,-0.04,-0.01,-0.01,0,4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
173,10,1,-2.05,-0.95,-2,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.82,2.59
173,11,1,-2.99,-2.99,-2.98,-1,11,7,-1,-1,0,0,0,1,-1,0,3,2.34,2.04
173,12,1,3,3,3,1,8,2,-1,1,1,1,0,0,0,0,4,5.87,5.95
173,13,1,-2.99,-2.99,-2.99,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.4,2.13
173,14,1,3,3,3,1,5,2,-1,1,1,1,0,0,0,0,1,6.02,6.14
173,15,1,-2.99,-2.99,-2.99,-1,1,5,-1,-1,0,0,0,-1,0,1,1,2.09,1.79
173,16,1,-2.99,-2.99,-2.99,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.37,2.08
173,17,1,-2.99,-2.99,-2.99,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.8,2.59
173,18,1,-2.99,-2.99,-2.99,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.41,2.13
173,19,1,3,3,3,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.2,6.31
173,20,1,-2.04,-2.99,-0.91,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.91,2.64
173,21,1,2.08,3,2.09,0,3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
173,22,1,-2.07,-0.98,-0.88,-1,5,6,-1,-1,0,0,0,1,1,0,1,3.01,2.81
173,23,1,3,3,3,1,11,3,-1,1,1,-1,0,0,0,0,3,6.03,6.23
173,24,1,3,3,3,1,6,2,-1,1,1,1,0,0,0,0,2,6.12,6.23
173,25,1,0,0.03,-0.05,0,1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
173,26,1,0,0.03,-0.05,0,7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
173,27,1,3,3,3,1,9,3,-1,1,1,-1,0,0,0,0,1,5.87,5.96
173,28,1,3,3,-0.03,1,3,1,-1,1,-1,0,1,0,0,0,3,5.99,6.09
173,29,1,0.01,3,-0.03,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.85
173,30,1,3,3,-0.03,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.93,6.03
173,31,1,3,3,-0.03,1,1,1,-1,1,-1,0,1,0,0,0,1,6,6.09
173,32,1,0.04,0.03,-0.03,0,2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
173,33,1,-2.99,-2.99,-0.03,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.38,2.08
173,34,1,-2.99,-2.99,-2.99,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.51,2.27
173,35,1,3,3,3,1,12,3,-1,1,1,-1,0,0,0,0,4,6.19,6.32
173,36,1,2.13,-0.01,1.03,0,8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
173,37,1,-2.99,-2.99,-1.99,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.32,2.05
173,38,1,3,3,2.15,1,2,1,-1,1,-1,0,1,0,0,0,2,6.02,6.15
173,39,1,-0.01,0.02,0.01,0,6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
173,40,1,-0.98,0.02,0.01,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.69,2.38
174,1,1,0.96,-0.17,0.82,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.41,2.13
174,2,1,2.85,2.71,2.28,1,11,3,-1,1,1,-1,0,0,0,0,3,6.03,6.23
174,3,1,3,3,2.3,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.85
174,4,1,-1.54,-0.02,-2.81,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.82,2.59
174,5,1,0.08,-0.02,0.03,0,6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
174,6,1,-2,-2.02,0.03,-1,1,5,-1,-1,0,0,0,-1,0,1,1,2.09,1.79
174,7,1,2.81,1.46,2.43,1,16,4,-1,1,-1,0,-1,0,0,0,4,6.01,6.06
174,8,1,-2.89,0.07,-2.99,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.69,2.38
174,9,1,-2.89,-2.87,-2.99,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.4,2.13
174,10,1,-2.89,-2.87,-2.99,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.38,2.08
174,11,1,-2.89,-2.87,-2.99,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.51,2.27
174,12,1,-2.89,-2.87,-2.99,-1,11,7,-1,-1,0,0,0,1,-1,0,3,2.34,2.04
174,13,1,1.04,1.03,1.09,1,5,2,-1,1,1,1,0,0,0,0,1,6.02,6.14
174,14,1,1.04,1.03,1.09,0,4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
174,15,1,-1.06,1.03,-1.01,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.32,2.05
174,16,1,2.33,2.77,2.21,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.07,6.13
174,17,1,2.07,2.09,2.21,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.91,2.64
174,18,1,2.92,2.59,2.61,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.2,6.31
174,19,1,2.92,2.59,2.61,1,7,2,-1,1,1,1,0,0,0,0,3,5.9,5.96
174,20,1,2.92,2.59,2.61,1,10,3,-1,1,1,-1,0,0,0,0,2,6.21,6.4
174,21,1,2.05,2.05,2.1,0,7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
174,22,1,2.73,2.05,2.77,1,6,2,-1,1,1,1,0,0,0,0,2,6.12,6.23
174,23,1,2.73,2.86,2.77,0,5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
174,24,1,2.73,2.86,2.77,0,3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
174,25,1,2.73,2.86,2.77,0,8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
174,26,1,2.73,2.86,2.77,0,2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
174,27,1,2.73,2.86,2.77,1,9,3,-1,1,1,-1,0,0,0,0,1,5.87,5.96
174,28,1,2.73,2.86,3,1,8,2,-1,1,1,1,0,0,0,0,4,5.87,5.95
174,29,1,3,2.86,3,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.93,6.03
174,30,1,3,3,3,1,1,1,-1,1,-1,0,1,0,0,0,1,6,6.09
174,31,1,2.37,2.61,2.71,0,1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
174,32,1,0.04,-0.15,-0.25,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.66,2.42
174,33,1,2.9,3,2.24,1,3,1,-1,1,-1,0,1,0,0,0,3,5.99,6.09
174,34,1,-0.35,0,-1.2,-1,5,6,-1,-1,0,0,0,1,1,0,1,3.01,2.81
174,35,1,2.48,2.35,2.9,1,12,3,-1,1,1,-1,0,0,0,0,4,6.19,6.32
174,36,1,-0.1,-1.57,-0.15,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.59,2.31
174,37,1,3,2.64,3,1,2,1,-1,1,-1,0,1,0,0,0,2,6.02,6.15
174,38,1,0.38,-0.61,0.14,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.8,2.59
174,39,1,0.38,-0.61,0.14,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.77,2.63
174,40,1,0.83,0.68,1.3,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.37,2.08
175,1,1,-2.04,-2.99,-2.99,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.66,2.42
175,2,1,-3,-3,-3,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.32,2.05
175,3,1,-3,-3,-3,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.8,2.59
175,4,1,2.09,3,3,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.2,6.31
175,5,1,3,3,3,1,7,2,-1,1,1,1,0,0,0,0,3,5.9,5.96
175,6,1,3,3,3,1,6,2,-1,1,1,1,0,0,0,0,2,6.12,6.23
175,7,1,-2,0.98,-3,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.69,2.38
175,8,1,3,3,2.06,1,3,1,-1,1,-1,0,1,0,0,0,3,5.99,6.09
175,9,1,-3,-3,-1,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.38,2.08
175,10,1,-3,-3,-1,-1,11,7,-1,-1,0,0,0,1,-1,0,3,2.34,2.04
175,11,1,0,0,0,0,6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
175,12,1,3,3,3,1,16,4,-1,1,-1,0,-1,0,0,0,4,6.01,6.06
175,13,1,3,3,3,1,8,2,-1,1,1,1,0,0,0,0,4,5.87,5.95
175,14,1,1,0.56,2,0,8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
175,15,1,3,3,3,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.07,6.13
175,16,1,0,1.03,3,0,4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
175,17,1,3,3,3,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.93,6.03
175,18,1,-3,-3,-2.14,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.51,2.27
175,19,1,0,0,0,0,7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
175,20,1,-3,-3,-2.21,-1,1,5,-1,-1,0,0,0,-1,0,1,1,2.09,1.79
175,21,1,0,0,1.49,0,5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
175,22,1,3,3,3,1,2,1,-1,1,-1,0,1,0,0,0,2,6.02,6.15
175,23,1,-3,-3,-2.99,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.91,2.64
175,24,1,-3,-3,-2.99,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.59,2.31
175,25,1,2.87,2.5,3,1,5,2,-1,1,1,1,0,0,0,0,1,6.02,6.14
175,26,1,0,0,0,0,2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
175,27,1,3,3,3,1,10,3,-1,1,1,-1,0,0,0,0,2,6.21,6.4
175,28,1,0,0.15,0,0,3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
175,29,1,-3,-3,-2.54,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.41,2.13
175,30,1,3,3,3,1,9,3,-1,1,1,-1,0,0,0,0,1,5.87,5.96
175,31,1,-2.36,-3,-3,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.82,2.59
175,32,1,3,3,3,1,1,1,-1,1,-1,0,1,0,0,0,1,6,6.09
175,33,1,0,0,0,0,1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
175,34,1,3,1.6,3,1,11,3,-1,1,1,-1,0,0,0,0,3,6.03,6.23
175,35,1,3,3,0,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.85
175,36,1,-3,-3,-3,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.37,2.08
175,37,1,3,3,3,1,12,3,-1,1,1,-1,0,0,0,0,4,6.19,6.32
175,38,1,-3,-3,0,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.4,2.13
175,39,1,-3,-3,-3,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.77,2.63
175,40,1,-3,-3,-3,-1,5,6,-1,-1,0,0,0,1,1,0,1,3.01,2.81
176,1,1,1.73,2.47,2.03,1,7,2,-1,1,1,1,0,0,0,0,3,5.9,5.96
176,2,1,1.35,1,2.31,1,11,3,-1,1,1,-1,0,0,0,0,3,6.03,6.23
176,3,1,2.11,1.5,2.4,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.2,6.31
176,4,1,2.4,1.5,2.4,1,10,3,-1,1,1,-1,0,0,0,0,2,6.21,6.4
176,5,1,2.51,1,2.15,1,9,3,-1,1,1,-1,0,0,0,0,1,5.87,5.96
176,6,1,2.62,1.5,2.32,1,12,3,-1,1,1,-1,0,0,0,0,4,6.19,6.32
176,7,1,2.2,1.5,2.08,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.82,2.59
176,8,1,2.01,1.4,1.94,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.8,2.59
176,9,1,2.01,1.1,1.94,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.91,2.64
176,10,1,1.85,1.1,1.94,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.59,2.31
176,11,1,1.35,0.67,1.68,-1,1,5,-1,-1,0,0,0,-1,0,1,1,2.09,1.79
176,12,1,-0.37,-0.3,1.15,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.4,2.13
176,13,1,-0.75,-0.3,1.15,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.77,2.63
176,14,1,-1,-0.9,1.01,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.51,2.27
176,15,1,-1,-0.9,1.01,0,2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
176,16,1,-1,-0.9,1.01,0,7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
176,17,1,0,-0.5,1.2,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.93,6.03
176,18,1,0.15,-0.42,1.2,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.85
176,19,1,0.67,0.35,1.38,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.07,6.13
176,20,1,0.31,-0.14,1.72,-1,11,7,-1,-1,0,0,0,1,-1,0,3,2.34,2.04
176,21,1,0.39,0.31,1.72,1,3,1,-1,1,-1,0,1,0,0,0,3,5.99,6.09
176,22,1,0.39,0.31,1.72,0,1,9,8,0,0,0,0,0,0,0,1,4.43,4.35
176,23,1,0.39,0.31,1.72,0,4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
176,24,1,-0.38,0.31,1.24,-1,5,6,-1,-1,0,0,0,1,1,0,1,3.01,2.81
176,25,1,0.24,0.31,1.58,1,5,2,-1,1,1,1,0,0,0,0,1,6.02,6.14
176,26,1,1.03,0.9,1.58,1,1,1,-1,1,-1,0,1,0,0,0,1,6,6.09
176,27,1,-1.23,-1.19,0.95,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.38,2.08
176,28,1,-0.52,-1.19,1.34,1,6,2,-1,1,1,1,0,0,0,0,2,6.12,6.23
176,29,1,-0.91,-1.39,1.02,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.41,2.13
176,30,1,-0.37,-0.95,1.48,1,8,2,-1,1,1,1,0,0,0,0,4,5.87,5.95
176,31,1,0.28,-0.21,1.48,1,16,4,-1,1,-1,0,-1,0,0,0,4,6.01,6.06
176,32,1,-0.37,-0.21,1.14,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.37,2.08
176,33,1,-0.69,-0.21,0.82,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.69,2.38
176,34,1,-0.69,-0.21,0.82,0,5,9,8,0,0,0,0,0,0,0,5,4.64,4.54
176,35,1,-0.87,-0.21,0.6,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.66,2.42
176,36,1,-0.87,-0.21,0.6,0,8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
176,37,1,-0.12,0.38,0.85,1,2,1,-1,1,-1,0,1,0,0,0,2,6.02,6.15
176,38,1,-0.32,0.38,0.69,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.32,2.05
176,39,1,-0.32,0.38,0.69,0,3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
176,40,1,-0.32,0.38,0.69,0,6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
177,1,1,-1.02,-1.8,-0.52,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.4,2.13
177,2,1,3,1.45,2.15,1,10,3,-1,1,1,-1,0,0,0,0,2,6.21,6.4
177,3,1,3,3,1.61,1,1,1,-1,1,-1,0,1,0,0,0,1,6,6.09
177,4,1,1.22,-0.02,0.16,-1,5,6,-1,-1,0,0,0,1,1,0,1,3.01,2.81
177,5,1,0,-0.02,0.62,0,8,9,8,0,0,0,0,0,0,0,8,4.57,4.46
177,6,1,0.55,0.66,-0.58,0,3,9,8,0,0,0,0,0,0,0,3,4.39,4.41
177,7,1,2.54,1.42,3,1,7,2,-1,1,1,1,0,0,0,0,3,5.9,5.96
177,8,1,2.05,2.46,1.43,1,12,3,-1,1,1,-1,0,0,0,0,4,6.19,6.32
177,9,1,3,-0.97,1.83,1,11,3,-1,1,1,-1,0,0,0,0,3,6.03,6.23
177,10,1,3,1.94,2.97,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.85
177,11,1,-3,-3,-3,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.41,2.13
177,12,1,-3,-3,-3,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.51,2.27
177,13,1,-3,-2.32,-3,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.69,2.38
177,14,1,-2.44,-2.32,-3,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.8,2.59
177,15,1,0,0,2.1,0,4,9,8,0,0,0,0,0,0,0,4,4.46,4.35
177,16,1,-2.08,-2.02,-2.99,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.91,2.64
177,17,1,-2.51,-3,-2.99,-1,1,5,-1,-1,0,0,0,-1,0,1,1,2.09,1.79
177,18,1,3,3,3,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.2,6.31
177,19,1,2.76,3,1.16,1,8,2,-1,1,1,1,0,0,0,0,4,5.87,5.95
177,20,1,-0.62,-2.05,-1.14,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.59,2.31
177,21,1,-3,-3,-3,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.38,2.08
177,22,1,0,1.12,0,0,2,9,8,0,0,0,0,0,0,0,2,4.43,4.31
177,23,1,3,2.11,2.92,1,16,4,-1,1,-1,0,-1,0,0,0,4,6.01,6.06
177,24,1,0,1.55,0,0,7,9,8,0,0,0,0,0,0,0,7,4.32,4.28
177,25,1,2.65,3,1.1,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.07,6.13
177,26,1,2.65,3,3,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.93,6.03
177,27,1,-1.56,-2.86,-2.66,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.77,2.63
177,28,1,0.01,1.06,0.03,0,6,9,8,0,0,0,0,0,0,0,6,4.38,4.31
