ID,d0_s1,Pair,Length,Total_IMPR,Total_BEH,BEH1,BEH2,BEH3,BEH4,BEH5,BEH6,BEH7,BEH8,BEH9,BEH10,BEH11,BEH12,BEH13,BEH14,BEH15,BEH16,IMPR1,IMPR2,IMPR3,IMPR4,IMPR5,IMPR6,IMPR7,IMPR8,IMPR9,IMPR10,IMPR11,IMPR12,IMPR13,IMPR14,IMPR15,IMPR16
149,1,468,10,1.66|1.66|1.14|2.32|-.08|-.08|-.08|1.27|1.27|1.27|,posposnegposnegnegnegposneutpos,pos,pos,neg,pos,neg,neg,neg,pos,neut,pos,NA,NA,NA,NA,NA,NA,1.66,1.66,1.14,2.32,-.08,-.08,-.08,1.27,1.27,1.27,NA,NA,NA,NA,NA,NA
64,0,469,10,3.00|3.00|-1.99|3.00|-1.55|-1.55|-3.00|2.49|2.49|-.07|,posposnegposnegnegnegposposneg,pos,pos,neg,pos,neg,neg,neg,pos,pos,neg,NA,NA,NA,NA,NA,NA,3.00,3.00,-1.99,3.00,-1.55,-1.55,-3.00,2.49,2.49,-.07,NA,NA,NA,NA,NA,NA
118,1,469,10,2.46|2.69|2.17|2.51|1.69|1.00|.62|.90|1.85|.81|,posposnegposnegnegnegposposneg,pos,pos,neg,pos,neg,neg,neg,pos,pos,neg,NA,NA,NA,NA,NA,NA,2.46,2.69,2.17,2.51,1.69,1.00,.62,.90,1.85,.81,NA,NA,NA,NA,NA,NA
23,0,470,10,1.66|1.66|-1.01|2.02|-2.10|-1.00|-1.00|1.75|1.75|1.75|,posposnegposnegnegnegpospospos,pos,pos,neg,pos,neg,neg,neg,pos,pos,pos,NA,NA,NA,NA,NA,NA,1.66,1.66,-1.01,2.02,-2.10,-1.00,-1.00,1.75,1.75,1.75,NA,NA,NA,NA,NA,NA
95,0,470,10,1.00|1.00|-.98|3.00|-3.00|-3.00|-3.00|1.03|1.03|3.00|,posposnegposnegnegnegpospospos,pos,pos,neg,pos,neg,neg,neg,pos,pos,pos,NA,NA,NA,NA,NA,NA,1.00,1.00,-.98,3.00,-3.00,-3.00,-3.00,1.03,1.03,3.00,NA,NA,NA,NA,NA,NA
206,1,471,10,-1.20|.19|-1.51|.58|.02|-2.04|.35|.35|1.11|-.69|,posposnegposnegnegneutneutposneg,pos,pos,neg,pos,neg,neg,neut,neut,pos,neg,NA,NA,NA,NA,NA,NA,-1.20,.19,-1.51,.58,.02,-2.04,.35,.35,1.11,-.69,NA,NA,NA,NA,NA,NA
138,1,471,10,2.01|3.00|-3.00|2.10|-3.00|-3.00|.05|.05|1.99|-1.11|,posposnegposnegnegneutneutposneg,pos,pos,neg,pos,neg,neg,neut,neut,pos,neg,NA,NA,NA,NA,NA,NA,2.01,3.00,-3.00,2.10,-3.00,-3.00,.05,.05,1.99,-1.11,NA,NA,NA,NA,NA,NA
180,1,472,10,.16|1.04|-.03|-.03|-3.00|-3.00|-2.06|-2.06|-2.06|-3.00|,posposnegposnegnegposnegposneg,pos,pos,neg,pos,neg,neg,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,.16,1.04,-.03,-.03,-3.00,-3.00,-2.06,-2.06,-2.06,-3.00,NA,NA,NA,NA,NA,NA
81,0,472,10,.00|.57|-.50|.44|-.49|-.77|.99|.99|1.17|.56|,posposnegposnegnegposnegposneg,pos,pos,neg,pos,neg,neg,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,.00,.57,-.50,.44,-.49,-.77,.99,.99,1.17,.56,NA,NA,NA,NA,NA,NA
40,0,473,10,-1.84|-1.84|-2.03|-1.90|-2.27|-2.27|-1.73|-1.95|-2.27|-1.60|,posposnegposnegneutposnegnegpos,pos,pos,neg,pos,neg,neut,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,-1.84,-1.84,-2.03,-1.90,-2.27,-2.27,-1.73,-1.95,-2.27,-1.60,NA,NA,NA,NA,NA,NA
53,0,473,10,1.39|1.39|-1.57|-1.57|-3.00|-3.00|2.17|-2.34|-2.34|1.38|,posposnegposnegneutposnegnegpos,pos,pos,neg,pos,neg,neut,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,1.39,1.39,-1.57,-1.57,-3.00,-3.00,2.17,-2.34,-2.34,1.38,NA,NA,NA,NA,NA,NA
74,0,474,10,3.00|3.00|-1.00|2.06|.00|1.39|-2.07|3.00|3.00|-3.00|,posposnegposnegposnegposposneg,pos,pos,neg,pos,neg,pos,neg,pos,pos,neg,NA,NA,NA,NA,NA,NA,3.00,3.00,-1.00,2.06,.00,1.39,-2.07,3.00,3.00,-3.00,NA,NA,NA,NA,NA,NA
94,0,474,10,-.50|.50|.00|.99|.50|1.00|.50|1.00|1.00|-.50|,posposnegposnegposnegposposneg,pos,pos,neg,pos,neg,pos,neg,pos,pos,neg,NA,NA,NA,NA,NA,NA,-.50,.50,.00,.99,.50,1.00,.50,1.00,1.00,-.50,NA,NA,NA,NA,NA,NA
131,1,475,10,-.92|.38|-3.00|1.03|.02|1.06|1.06|1.06|1.06|-3.00|,posposnegposnegposposnegnegneg,pos,pos,neg,pos,neg,pos,pos,neg,neg,neg,NA,NA,NA,NA,NA,NA,-.92,.38,-3.00,1.03,.02,1.06,1.06,1.06,1.06,-3.00,NA,NA,NA,NA,NA,NA
56,0,475,10,3.00|3.00|.04|1.98|-2.15|1.97|1.97|-1.27|-2.20|-2.20|,posposnegposnegposposnegnegneg,pos,pos,neg,pos,neg,pos,pos,neg,neg,neg,NA,NA,NA,NA,NA,NA,3.00,3.00,.04,1.98,-2.15,1.97,1.97,-1.27,-2.20,-2.20,NA,NA,NA,NA,NA,NA
71,0,476,10,3.00|3.00|-3.00|2.00|.00|-3.00|3.00|3.00|3.00|.00|,posposnegposneutnegposposposneut,pos,pos,neg,pos,neut,neg,pos,pos,pos,neut,NA,NA,NA,NA,NA,NA,3.00,3.00,-3.00,2.00,.00,-3.00,3.00,3.00,3.00,.00,NA,NA,NA,NA,NA,NA
102,0,476,10,1.01|2.96|-2.05|2.41|2.41|-2.85|2.74|2.74|2.74|.19|,posposnegposneutnegposposposneut,pos,pos,neg,pos,neut,neg,pos,pos,pos,neut,NA,NA,NA,NA,NA,NA,1.01,2.96,-2.05,2.41,2.41,-2.85,2.74,2.74,2.74,.19,NA,NA,NA,NA,NA,NA
176,1,477,10,.15|.67|.31|.39|.39|.39|-.38|.24|1.03|-1.23|,posposnegposneutneutnegposposneg,pos,pos,neg,pos,neut,neut,neg,pos,pos,neg,NA,NA,NA,NA,NA,NA,.15,.67,.31,.39,.39,.39,-.38,.24,1.03,-1.23,NA,NA,NA,NA,NA,NA
199,1,477,10,2.08|2.08|-2.02|1.01|.00|.00|-2.03|3.00|3.00|-3.00|,posposnegposneutneutnegposposneg,pos,pos,neg,pos,neut,neut,neg,pos,pos,neg,NA,NA,NA,NA,NA,NA,2.08,2.08,-2.02,1.01,.00,.00,-2.03,3.00,3.00,-3.00,NA,NA,NA,NA,NA,NA
77,0,478,10,1.75|2.79|2.02|3.00|2.72|-2.26|-3.00|-2.92|-3.00|-3.00|,posposnegposposnegnegnegnegneg,pos,pos,neg,pos,pos,neg,neg,neg,neg,neg,NA,NA,NA,NA,NA,NA,1.75,2.79,2.02,3.00,2.72,-2.26,-3.00,-2.92,-3.00,-3.00,NA,NA,NA,NA,NA,NA
19,0,478,10,1.50|1.50|-.72|1.08|1.08|1.08|-.90|-.90|-1.79|-1.79|,posposnegposposnegnegnegnegneg,pos,pos,neg,pos,pos,neg,neg,neg,neg,neg,NA,NA,NA,NA,NA,NA,1.50,1.50,-.72,1.08,1.08,1.08,-.90,-.90,-1.79,-1.79,NA,NA,NA,NA,NA,NA
142,1,478,10,-1.01|-.33|-.51|-.25|.14|-.08|-.85|-1.09|-1.44|-1.67|,posposnegposposnegnegnegnegneg,pos,pos,neg,pos,pos,neg,neg,neg,neg,neg,NA,NA,NA,NA,NA,NA,-1.01,-.33,-.51,-.25,.14,-.08,-.85,-1.09,-1.44,-1.67,NA,NA,NA,NA,NA,NA
99,0,479,10,1.31|1.71|1.59|1.59|1.59|.98|.98|.70|.96|.96|,posposnegposposnegnegnegpospos,pos,pos,neg,pos,pos,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,1.31,1.71,1.59,1.59,1.59,.98,.98,.70,.96,.96,NA,NA,NA,NA,NA,NA
168,1,479,10,-1.03|1.00|-.01|2.07|3.00|1.03|-2.07|-3.00|.03|1.13|,posposnegposposnegnegnegpospos,pos,pos,neg,pos,pos,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,-1.03,1.00,-.01,2.07,3.00,1.03,-2.07,-3.00,.03,1.13,NA,NA,NA,NA,NA,NA
40,0,480,10,.52|.52|-1.63|.86|.86|.86|-.46|-.46|-.66|-.66|,posposnegposposnegnegneutnegneg,pos,pos,neg,pos,pos,neg,neg,neut,neg,neg,NA,NA,NA,NA,NA,NA,.52,.52,-1.63,.86,.86,.86,-.46,-.46,-.66,-.66,NA,NA,NA,NA,NA,NA
148,1,480,10,3.00|3.00|-3.00|1.00|3.00|-2.00|-2.00|.01|-1.01|-1.01|,posposnegposposnegnegneutnegneg,pos,pos,neg,pos,pos,neg,neg,neut,neg,neg,NA,NA,NA,NA,NA,NA,3.00,3.00,-3.00,1.00,3.00,-2.00,-2.00,.01,-1.01,-1.01,NA,NA,NA,NA,NA,NA
120,1,481,10,2.95|2.95|-2.95|3.00|3.00|-.89|-2.72|1.66|-1.68|.04|,posposnegposposnegnegneutnegneut,pos,pos,neg,pos,pos,neg,neg,neut,neg,neut,NA,NA,NA,NA,NA,NA,2.95,2.95,-2.95,3.00,3.00,-.89,-2.72,1.66,-1.68,.04,NA,NA,NA,NA,NA,NA
187,1,481,10,-1.60|-.68|-.72|-.18|.09|.03|-.07|-.07|-.24|-.11|,posposnegposposnegnegneutnegneut,pos,pos,neg,pos,pos,neg,neg,neut,neg,neut,NA,NA,NA,NA,NA,NA,-1.60,-.68,-.72,-.18,.09,.03,-.07,-.07,-.24,-.11,NA,NA,NA,NA,NA,NA
106,1,482,10,1.05|1.05|-1.14|1.26|1.26|-1.59|-.04|-.04|1.21|-1.86|,posposnegposposnegnegneutposneg,pos,pos,neg,pos,pos,neg,neg,neut,pos,neg,NA,NA,NA,NA,NA,NA,1.05,1.05,-1.14,1.26,1.26,-1.59,-.04,-.04,1.21,-1.86,NA,NA,NA,NA,NA,NA
204,1,482,10,2.92|2.92|2.92|2.92|2.92|2.92|2.92|2.92|2.92|2.92|,posposnegposposnegnegneutposneg,pos,pos,neg,pos,pos,neg,neg,neut,pos,neg,NA,NA,NA,NA,NA,NA,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,NA,NA,NA,NA,NA,NA
36,0,482,10,1.01|2.17|-2.88|1.66|2.07|.56|-1.95|-.50|1.06|-1.78|,posposnegposposnegnegneutposneg,pos,pos,neg,pos,pos,neg,neg,neut,pos,neg,NA,NA,NA,NA,NA,NA,1.01,2.17,-2.88,1.66,2.07,.56,-1.95,-.50,1.06,-1.78,NA,NA,NA,NA,NA,NA
82,0,483,10,-3.00|3.00|-3.00|-3.00|2.07|-3.00|2.03|3.00|-2.05|-.03|,posposnegposposnegneutposnegpos,pos,pos,neg,pos,pos,neg,neut,pos,neg,pos,NA,NA,NA,NA,NA,NA,-3.00,3.00,-3.00,-3.00,2.07,-3.00,2.03,3.00,-2.05,-.03,NA,NA,NA,NA,NA,NA
106,1,483,10,2.27|2.27|-2.95|1.25|1.25|-1.86|.14|1.47|-1.68|1.24|,posposnegposposnegneutposnegpos,pos,pos,neg,pos,pos,neg,neut,pos,neg,pos,NA,NA,NA,NA,NA,NA,2.27,2.27,-2.95,1.25,1.25,-1.86,.14,1.47,-1.68,1.24,NA,NA,NA,NA,NA,NA
106,1,484,10,1.24|1.24|-.26|1.05|1.05|-1.14|1.26|1.26|-1.59|-.04|,posposnegposposnegposposnegneg,pos,pos,neg,pos,pos,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,1.24,1.24,-.26,1.05,1.05,-1.14,1.26,1.26,-1.59,-.04,NA,NA,NA,NA,NA,NA
53,0,484,10,3.00|3.00|-2.24|2.05|1.44|-1.61|2.03|1.81|-2.75|-2.59|,posposnegposposnegposposnegneg,pos,pos,neg,pos,pos,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,3.00,3.00,-2.24,2.05,1.44,-1.61,2.03,1.81,-2.75,-2.59,NA,NA,NA,NA,NA,NA
197,1,485,10,2.53|2.53|2.34|2.53|2.70|2.70|2.70|2.70|2.68|2.52|,posposnegposposposnegnegnegneg,pos,pos,neg,pos,pos,pos,neg,neg,neg,neg,NA,NA,NA,NA,NA,NA,2.53,2.53,2.34,2.53,2.70,2.70,2.70,2.70,2.68,2.52,NA,NA,NA,NA,NA,NA
85,0,485,10,2.18|2.74|-3.00|2.65|2.65|3.00|-2.00|-2.99|-2.54|-2.07|,posposnegposposposnegnegnegneg,pos,pos,neg,pos,pos,pos,neg,neg,neg,neg,NA,NA,NA,NA,NA,NA,2.18,2.74,-3.00,2.65,2.65,3.00,-2.00,-2.99,-2.54,-2.07,NA,NA,NA,NA,NA,NA
179,1,486,10,3.00|3.00|-1.01|3.00|3.00|3.00|3.00|-1.03|1.10|2.03|,posposnegposposposnegnegposneut,pos,pos,neg,pos,pos,pos,neg,neg,pos,neut,NA,NA,NA,NA,NA,NA,3.00,3.00,-1.01,3.00,3.00,3.00,3.00,-1.03,1.10,2.03,NA,NA,NA,NA,NA,NA
158,1,486,10,1.50|1.75|-.50|.00|.50|1.00|-.50|-1.00|1.00|1.00|,posposnegposposposnegnegposneut,pos,pos,neg,pos,pos,pos,neg,neg,pos,neut,NA,NA,NA,NA,NA,NA,1.50,1.75,-.50,.00,.50,1.00,-.50,-1.00,1.00,1.00,NA,NA,NA,NA,NA,NA
51,0,487,10,2.92|2.10|.03|-2.06|-3.00|3.00|-3.00|2.27|.10|2.67|,posposneutnegnegposnegposneutpos,pos,pos,neut,neg,neg,pos,neg,pos,neut,pos,NA,NA,NA,NA,NA,NA,2.92,2.10,.03,-2.06,-3.00,3.00,-3.00,2.27,.10,2.67,NA,NA,NA,NA,NA,NA
166,1,487,10,3.00|3.00|.01|-2.19|-3.00|2.20|-1.90|2.15|.02|2.04|,posposneutnegnegposnegposneutpos,pos,pos,neut,neg,neg,pos,neg,pos,neut,pos,NA,NA,NA,NA,NA,NA,3.00,3.00,.01,-2.19,-3.00,2.20,-1.90,2.15,.02,2.04,NA,NA,NA,NA,NA,NA
166,1,488,10,3.00|3.00|2.02|1.03|-2.18|1.10|.00|2.06|2.06|-3.00|,posposneutnegnegposneutposposneg,pos,pos,neut,neg,neg,pos,neut,pos,pos,neg,NA,NA,NA,NA,NA,NA,3.00,3.00,2.02,1.03,-2.18,1.10,.00,2.06,2.06,-3.00,NA,NA,NA,NA,NA,NA
42,0,488,10,3.00|3.00|.96|-1.26|-3.00|2.31|2.31|2.45|2.92|-3.00|,posposneutnegnegposneutposposneg,pos,pos,neut,neg,neg,pos,neut,pos,pos,neg,NA,NA,NA,NA,NA,NA,3.00,3.00,.96,-1.26,-3.00,2.31,2.31,2.45,2.92,-3.00,NA,NA,NA,NA,NA,NA
24,0,489,10,-1.78|-1.60|-2.03|-2.03|-1.86|-1.86|-1.63|-1.45|-1.34|-1.91|,posposneutnegnegposposnegposneg,pos,pos,neut,neg,neg,pos,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,-1.78,-1.60,-2.03,-2.03,-1.86,-1.86,-1.63,-1.45,-1.34,-1.91,NA,NA,NA,NA,NA,NA
154,1,489,10,-1.99|-1.03|-1.03|-1.03|.07|.07|.07|.07|.07|-.97|,posposneutnegnegposposnegposneg,pos,pos,neut,neg,neg,pos,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,-1.99,-1.03,-1.03,-1.03,.07,.07,.07,.07,.07,-.97,NA,NA,NA,NA,NA,NA
63,0,490,10,-2.99|-2.07|-3.00|-3.00|-3.00|-2.04|-2.04|-2.04|-1.04|-2.09|,posposneutnegneutneutnegpospospos,pos,pos,neut,neg,neut,neut,neg,pos,pos,pos,NA,NA,NA,NA,NA,NA,-2.99,-2.07,-3.00,-3.00,-3.00,-2.04,-2.04,-2.04,-1.04,-2.09,NA,NA,NA,NA,NA,NA
198,1,490,10,.90|.99|.91|.70|.81|1.06|.88|1.16|1.29|1.39|,posposneutnegneutneutnegpospospos,pos,pos,neut,neg,neut,neut,neg,pos,pos,pos,NA,NA,NA,NA,NA,NA,.90,.99,.91,.70,.81,1.06,.88,1.16,1.29,1.39,NA,NA,NA,NA,NA,NA
145,1,491,10,3.00|3.00|.09|.09|3.00|3.00|3.00|3.00|3.00|3.00|,posposneutnegposneutposneutpospos,pos,pos,neut,neg,pos,neut,pos,neut,pos,pos,NA,NA,NA,NA,NA,NA,3.00,3.00,.09,.09,3.00,3.00,3.00,3.00,3.00,3.00,NA,NA,NA,NA,NA,NA
55,0,491,10,3.00|3.00|.02|-1.97|3.00|.02|1.74|.02|2.59|2.59|,posposneutnegposneutposneutpospos,pos,pos,neut,neg,pos,neut,pos,neut,pos,pos,NA,NA,NA,NA,NA,NA,3.00,3.00,.02,-1.97,3.00,.02,1.74,.02,2.59,2.59,NA,NA,NA,NA,NA,NA
22,0,492,10,-.54|.55|.55|.55|.55|.55|1.58|1.58|1.58|1.58|,posposneutnegposposposnegposneg,pos,pos,neut,neg,pos,pos,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,-.54,.55,.55,.55,.55,.55,1.58,1.58,1.58,1.58,NA,NA,NA,NA,NA,NA
180,1,492,10,-.01|.52|.58|-1.00|-1.00|.16|1.04|-.03|-.03|-3.00|,posposneutnegposposposnegposneg,pos,pos,neut,neg,pos,pos,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,-.01,.52,.58,-1.00,-1.00,.16,1.04,-.03,-.03,-3.00,NA,NA,NA,NA,NA,NA
184,1,493,10,1.32|1.90|.00|-2.65|2.75|2.73|2.50|2.52|-3.00|2.34|,posposneutnegposposposposnegpos,pos,pos,neut,neg,pos,pos,pos,pos,neg,pos,NA,NA,NA,NA,NA,NA,1.32,1.90,.00,-2.65,2.75,2.73,2.50,2.52,-3.00,2.34,NA,NA,NA,NA,NA,NA
147,1,493,10,1.00|2.00|.00|-3.00|3.00|1.51|3.00|3.00|-.01|2.00|,posposneutnegposposposposnegpos,pos,pos,neut,neg,pos,pos,pos,pos,neg,pos,NA,NA,NA,NA,NA,NA,1.00,2.00,.00,-3.00,3.00,1.51,3.00,3.00,-.01,2.00,NA,NA,NA,NA,NA,NA
46,0,494,10,1.05|3.00|3.00|1.91|.72|1.71|2.25|2.25|2.69|2.69|,posposneutnegposposposposposneut,pos,pos,neut,neg,pos,pos,pos,pos,pos,neut,NA,NA,NA,NA,NA,NA,1.05,3.00,3.00,1.91,.72,1.71,2.25,2.25,2.69,2.69,NA,NA,NA,NA,NA,NA
164,1,494,10,-2.47|-2.33|-2.33|-2.33|-2.18|-1.72|-1.72|-1.61|-1.61|-1.61|,posposneutnegposposposposposneut,pos,pos,neut,neg,pos,pos,pos,pos,pos,neut,NA,NA,NA,NA,NA,NA,-2.47,-2.33,-2.33,-2.33,-2.18,-1.72,-1.72,-1.61,-1.61,-1.61,NA,NA,NA,NA,NA,NA
132,1,495,10,3.00|3.00|-.02|1.58|.63|-1.97|.97|3.00|1.07|3.00|,posposneutneutnegnegnegposnegpos,pos,pos,neut,neut,neg,neg,neg,pos,neg,pos,NA,NA,NA,NA,NA,NA,3.00,3.00,-.02,1.58,.63,-1.97,.97,3.00,1.07,3.00,NA,NA,NA,NA,NA,NA
195,1,495,10,1.55|1.55|-.03|-.03|-1.07|-1.07|-1.99|2.09|-2.99|3.00|,posposneutneutnegnegnegposnegpos,pos,pos,neut,neut,neg,neg,neg,pos,neg,pos,NA,NA,NA,NA,NA,NA,1.55,1.55,-.03,-.03,-1.07,-1.07,-1.99,2.09,-2.99,3.00,NA,NA,NA,NA,NA,NA
173,1,496,10,3.00|3.00|-.01|3.00|-2.04|-2.99|-2.99|-.04|-2.05|-2.99|,posposneutposnegnegnegneutnegneg,pos,pos,neut,pos,neg,neg,neg,neut,neg,neg,NA,NA,NA,NA,NA,NA,3.00,3.00,-.01,3.00,-2.04,-2.99,-2.99,-.04,-2.05,-2.99,NA,NA,NA,NA,NA,NA
8,0,496,10,-.29|.03|.03|.52|.01|-1.00|-2.00|-2.00|-2.43|-2.84|,posposneutposnegnegnegneutnegneg,pos,pos,neut,pos,neg,neg,neg,neut,neg,neg,NA,NA,NA,NA,NA,NA,-.29,.03,.03,.52,.01,-1.00,-2.00,-2.00,-2.43,-2.84,NA,NA,NA,NA,NA,NA
88,0,497,10,-2.04|-1.83|-1.83|-1.64|-1.68|-2.00|-1.72|-1.83|-2.11|-.98|,posposneutposnegnegposnegpospos,pos,pos,neut,pos,neg,neg,pos,neg,pos,pos,NA,NA,NA,NA,NA,NA,-2.04,-1.83,-1.83,-1.64,-1.68,-2.00,-1.72,-1.83,-2.11,-.98,NA,NA,NA,NA,NA,NA
50,0,497,10,1.03|1.03|-.02|3.00|-3.00|.00|3.00|-2.13|2.06|2.06|,posposneutposnegnegposnegpospos,pos,pos,neut,pos,neg,neg,pos,neg,pos,pos,NA,NA,NA,NA,NA,NA,1.03,1.03,-.02,3.00,-3.00,.00,3.00,-2.13,2.06,2.06,NA,NA,NA,NA,NA,NA
205,1,498,10,.00|.00|.00|.00|.00|.00|.00|.00|.00|.00|,posposneutposneutneutposnegneutpos,pos,pos,neut,pos,neut,neut,pos,neg,neut,pos,NA,NA,NA,NA,NA,NA,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,NA,NA,NA,NA,NA,NA
141,1,498,10,1.81|2.21|.00|3.00|.00|.00|3.00|-.29|.00|3.00|,posposneutposneutneutposnegneutpos,pos,pos,neut,pos,neut,neut,pos,neg,neut,pos,NA,NA,NA,NA,NA,NA,1.81,2.21,.00,3.00,.00,.00,3.00,-.29,.00,3.00,NA,NA,NA,NA,NA,NA
142,1,499,10,-1.28|-.88|-.88|-.36|.53|-.73|.90|.63|-.68|-.02|,posposneutposposnegposposnegneut,pos,pos,neut,pos,pos,neg,pos,pos,neg,neut,NA,NA,NA,NA,NA,NA,-1.28,-.88,-.88,-.36,.53,-.73,.90,.63,-.68,-.02,NA,NA,NA,NA,NA,NA
106,1,499,10,1.28|2.27|2.27|2.27|2.27|-2.95|1.25|1.25|-1.86|.14|,posposneutposposnegposposnegneut,pos,pos,neut,pos,pos,neg,pos,pos,neg,neut,NA,NA,NA,NA,NA,NA,1.28,2.27,2.27,2.27,2.27,-2.95,1.25,1.25,-1.86,.14,NA,NA,NA,NA,NA,NA
89,0,500,10,3.00|3.00|3.00|-1.50|-3.00|-3.00|-3.00|-3.00|3.00|3.00|,posposposnegnegnegnegnegpospos,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,3.00,3.00,3.00,-1.50,-3.00,-3.00,-3.00,-3.00,3.00,3.00,NA,NA,NA,NA,NA,NA
90,0,500,10,-1.97|-1.53|.50|-2.05|-3.00|-2.55|-3.00|-3.00|.00|.44|,posposposnegnegnegnegnegpospos,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,-1.97,-1.53,.50,-2.05,-3.00,-2.55,-3.00,-3.00,.00,.44,NA,NA,NA,NA,NA,NA
197,1,500,10,2.87|2.87|2.43|2.39|2.19|2.52|2.35|2.18|2.53|2.53|,posposposnegnegnegnegnegpospos,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,2.87,2.87,2.43,2.39,2.19,2.52,2.35,2.18,2.53,2.53,NA,NA,NA,NA,NA,NA
156,1,500,10,2.00|2.00|2.00|-2.01|-2.01|-1.06|-2.08|-2.08|1.94|1.94|,posposposnegnegnegnegnegpospos,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,2.00,2.00,2.00,-2.01,-2.01,-1.06,-2.08,-2.08,1.94,1.94,NA,NA,NA,NA,NA,NA
32,0,500,10,1.72|1.72|1.34|-1.23|-1.23|-.52|-1.05|-1.05|.73|.95|,posposposnegnegnegnegnegpospos,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,1.72,1.72,1.34,-1.23,-1.23,-.52,-1.05,-1.05,.73,.95,NA,NA,NA,NA,NA,NA
196,1,501,10,2.86|2.86|2.86|-.55|-.55|.96|-.50|.48|-2.15|.06|,posposposnegnegneutnegnegnegneut,pos,pos,pos,neg,neg,neut,neg,neg,neg,neut,NA,NA,NA,NA,NA,NA,2.86,2.86,2.86,-.55,-.55,.96,-.50,.48,-2.15,.06,NA,NA,NA,NA,NA,NA
164,1,501,10,-2.46|-2.73|-2.73|-2.47|-2.47|-2.33|-2.33|-2.33|-2.18|-1.72|,posposposnegnegneutnegnegnegneut,pos,pos,pos,neg,neg,neut,neg,neg,neg,neut,NA,NA,NA,NA,NA,NA,-2.46,-2.73,-2.73,-2.47,-2.47,-2.33,-2.33,-2.33,-2.18,-1.72,NA,NA,NA,NA,NA,NA
104,1,502,10,3.00|3.00|1.18|-3.00|-3.00|3.00|-.20|-3.00|-3.00|3.00|,posposposnegnegposneutnegnegpos,pos,pos,pos,neg,neg,pos,neut,neg,neg,pos,NA,NA,NA,NA,NA,NA,3.00,3.00,1.18,-3.00,-3.00,3.00,-.20,-3.00,-3.00,3.00,NA,NA,NA,NA,NA,NA
146,1,502,10,1.90|2.92|2.92|-3.00|-3.00|2.41|.36|-2.98|-2.98|2.72|,posposposnegnegposneutnegnegpos,pos,pos,pos,neg,neg,pos,neut,neg,neg,pos,NA,NA,NA,NA,NA,NA,1.90,2.92,2.92,-3.00,-3.00,2.41,.36,-2.98,-2.98,2.72,NA,NA,NA,NA,NA,NA
41,0,503,10,2.88|2.88|2.88|-2.12|-2.50|1.34|2.39|2.39|2.39|.06|,posposposnegnegposposposneutneut,pos,pos,pos,neg,neg,pos,pos,pos,neut,neut,NA,NA,NA,NA,NA,NA,2.88,2.88,2.88,-2.12,-2.50,1.34,2.39,2.39,2.39,.06,NA,NA,NA,NA,NA,NA
34,0,503,10,2.00|2.00|2.00|1.51|-1.99|3.00|2.08|2.08|1.00|.00|,posposposnegnegposposposneutneut,pos,pos,pos,neg,neg,pos,pos,pos,neut,neut,NA,NA,NA,NA,NA,NA,2.00,2.00,2.00,1.51,-1.99,3.00,2.08,2.08,1.00,.00,NA,NA,NA,NA,NA,NA
95,0,504,10,3.00|3.00|3.00|-3.00|-.03|-.03|-1.08|.03|-3.00|3.00|,posposposnegneutposnegneutnegpos,pos,pos,pos,neg,neut,pos,neg,neut,neg,pos,NA,NA,NA,NA,NA,NA,3.00,3.00,3.00,-3.00,-.03,-.03,-1.08,.03,-3.00,3.00,NA,NA,NA,NA,NA,NA
92,0,504,10,1.00|3.00|3.00|-2.00|.00|3.00|-1.00|.00|-3.00|3.00|,posposposnegneutposnegneutnegpos,pos,pos,pos,neg,neut,pos,neg,neut,neg,pos,NA,NA,NA,NA,NA,NA,1.00,3.00,3.00,-2.00,.00,3.00,-1.00,.00,-3.00,3.00,NA,NA,NA,NA,NA,NA
48,0,505,10,1.80|1.80|1.80|-2.07|-.01|1.39|.28|1.95|.00|.06|,posposposnegneutposnegposneutneg,pos,pos,pos,neg,neut,pos,neg,pos,neut,neg,NA,NA,NA,NA,NA,NA,1.80,1.80,1.80,-2.07,-.01,1.39,.28,1.95,.00,.06,NA,NA,NA,NA,NA,NA
